# angle        average        +1sigma        +2sigma        -1sigma        -2sigma
27.0000000000 13.6122839904 14.4503224901 15.2883609899 12.7742454906 11.9362069909
28.0000000000 12.0057558558 12.7837046546 13.5616534534 11.2278070570 10.4498582582
29.0000000000 10.5408826442 11.2599712925 11.9790599408 9.8217939959 9.1027053476
30.0000000000 9.2204080673 9.8821504518 10.5438928364 8.5586656828 7.8969232983
31.0000000000 8.0445691875 8.6507848938 9.2570006001 7.4383534812 6.8321377749
32.0000000000 7.0110219736 7.5638376891 8.1166534046 6.4582062580 5.9053905425
33.0000000000 6.1149022692 6.6167344298 7.1185665905 5.6130701086 5.1112379480
34.0000000000 5.3490375962 5.8025607759 6.2560839557 4.8955144164 4.4419912366
35.0000000000 4.7042962861 5.1124035542 5.5205108222 4.2961890180 3.8880817499
36.0000000000 4.1700438005 4.5358051553 4.9015665101 3.8042824457 3.4385210909
37.0000000000 3.7346581803 4.0612831918 4.3879082034 3.4080331688 3.0814081572
38.0000000000 3.3860525649 3.6768620122 3.9676714595 3.0952431176 2.8044336704
39.0000000000 3.1121543558 3.3705630853 3.6289718148 2.8537456262 2.5953368967
40.0000000000 2.9012994471 3.1308096042 3.3603197614 2.6717892900 2.4422791329
41.0000000000 2.7425182212 2.9467179277 3.1509176342 2.5383185147 2.3341188082
42.0000000000 2.6257104663 2.8082686673 2.9908268683 2.4431522654 2.2605940644
43.0000000000 2.5417227019 2.7063650023 2.8710073027 2.3770804016 2.2124381012
44.0000000000 2.4823562332 2.6328043426 2.7832524520 2.3319081238 2.1814600144
45.0000000000 2.4403366322 2.5801983288 2.7200600255 2.3004749356 2.1606132390
46.0000000000 2.4092712788 2.5418864835 2.6745016881 2.2766560742 2.1440408696
47.0000000000 2.3836134231 2.5118892844 2.6401651456 2.2553375618 2.1270617005
48.0000000000 2.3586391010 2.4849226434 2.6112061858 2.2323555586 2.1060720161
49.0000000000 2.3304368894 2.4564609995 2.5824851096 2.2044127793 2.0783886693
50.0000000000 2.2959047163 2.4228102554 2.5497157944 2.1689991773 2.0420936383
51.0000000000 2.2527465024 2.3811567914 2.5095670803 2.1243362134 1.9959259245
52.0000000000 2.1994620889 2.3295789587 2.4596958285 2.0693452192 1.9392283494
53.0000000000 2.1353241130 2.2670229740 2.3987218351 2.0036252519 1.8719263909
54.0000000000 2.0603358990 2.1932489122 2.3261619253 1.9274228859 1.7945098728
55.0000000000 1.9751663438 2.1087509458 2.2423355478 1.8415817417 1.7079971397
56.0000000000 1.8810584327 2.0146526655 2.1482468983 1.7474641999 1.6138699671
57.0000000000 1.7797140433 1.9125825175 2.0454509917 1.6468455691 1.5139770948
58.0000000000 1.6731598197 1.8045327224 1.9359056251 1.5417869170 1.4104140143
59.0000000000 1.5636055168 1.6927127455 1.8218199741 1.4344982882 1.3053910595
60.0000000000 1.4533059135 1.5794084357 1.7055109579 1.3272033913 1.2011008691
61.0000000000 1.3444390457 1.4668569371 1.5892748286 1.2220211542 1.0996032628
62.0000000000 1.2390099613 1.3571474929 1.4752850245 1.1208724297 1.0027348981
63.0000000000 1.1387839137 1.2521513398 1.3655187659 1.0254164876 0.9120490615
64.0000000000 1.0452497389 1.1534808658 1.2617119926 0.9370186121 0.8287874853
65.0000000000 0.9596088856 1.0624739604 1.1653390352 0.8567438108 0.7538787360
66.0000000000 0.8827831065 0.9801966381 1.0776101698 0.7853695748 0.6879560432
67.0000000000 0.8154341966 0.9074573907 0.9994805847 0.7234110026 0.6313878085
68.0000000000 0.7579878587 0.8448257174 0.9316635762 0.6711499999 0.5843121411
69.0000000000 0.7106561913 0.7926491976 0.8746422038 0.6286631851 0.5466701789
70.0000000000 0.6734549937 0.7510655504 0.8286761071 0.5958444371 0.5182338804
71.0000000000 0.6462143447 0.7200080484 0.7938017521 0.5724206410 0.4986269373
72.0000000000 0.6285832043 0.6992051195 0.7698270346 0.5579612892 0.4873393740
73.0000000000 0.6200310546 0.6881778394 0.7563246242 0.5518842698 0.4837374849
74.0000000000 0.6198506161 0.6862402558 0.7526298956 0.5534609764 0.4870713366
75.0000000000 0.6271664502 0.6925084972 0.7578505442 0.5618244033 0.4964823563
76.0000000000 0.6409529478 0.7059225843 0.7708922209 0.5759833113 0.5110136748
77.0000000000 0.6600638678 0.7252826255 0.7905013833 0.5948451100 0.5296263523
78.0000000000 0.6832728310 0.7492971516 0.8153214722 0.6172485104 0.5512241899
79.0000000000 0.7093219029 0.7766389467 0.8439559906 0.6420048590 0.5746878152
80.0000000000 0.7369735406 0.8060022603 0.8750309801 0.6679448209 0.5989161012
81.0000000000 0.7650602950 0.8361553918 0.9072504887 0.6939651981 0.6228701012
82.0000000000 0.7925269476 0.8659836920 0.9394404364 0.7190702032 0.6456134588
83.0000000000 0.8184610264 0.8945195156 0.9705780048 0.7424025373 0.6663440481
84.0000000000 0.8421096986 0.9209581841 0.9998066696 0.7632612131 0.6844127276
85.0000000000 0.8628828423 0.9446598501 1.0264368579 0.7811058345 0.6993288267
86.0000000000 0.8803443579 0.9651400030 1.0499356481 0.7955487129 0.7107530678
87.0000000000 0.8941948428 0.9820515347 1.0699082266 0.8063381509 0.7184814590
88.0000000000 0.9042495995 0.9951625648 1.0860755301 0.8133366342 0.7224236689
89.0000000000 0.9104156995 1.0043333621 1.0982510248 0.8164980369 0.7225803743
90.0000000000 0.9126715738 1.0094961786 1.1063207833 0.8158469690 0.7190223643
91.0000000000 0.9110511433 1.0106395899 1.1102280365 0.8114626966 0.7118742500
92.0000000000 0.9056337236 1.0077989358 1.1099641480 0.8034685113 0.7013032991
93.0000000000 0.8965396207 1.0010526556 1.1055656906 0.7920265857 0.6875135508
94.0000000000 0.8839301966 0.9905230962 1.0971159958 0.7773372970 0.6707443974
95.0000000000 0.8680109567 0.9763809447 1.0847509327 0.7596409687 0.6512709808
96.0000000000 0.8490352103 0.9588497245 1.0686642387 0.7392206961 0.6294061819
97.0000000000 0.8273068317 0.9382099612 1.0491130906 0.7164037023 0.6055005729
98.0000000000 0.8031800435 0.9147999033 1.0264197631 0.6915601837 0.5799403239
99.0000000000 0.7770555952 0.8890126500 1.0009697048 0.6650985404 0.5531414856
100.0000000000 0.7493727421 0.8612884932 0.9732042443 0.6374569909 0.5255412398
101.0000000000 0.7205976659 0.8321035684 0.9436094710 0.6090917633 0.4975858608
102.0000000000 0.6912090702 0.8019550342 0.9127009983 0.5804631062 0.4697171421
103.0000000000 0.6616824942 0.7713447446 0.8810069949 0.5520202439 0.4423579935
104.0000000000 0.6324745692 0.7407624818 0.8490503944 0.5241866567 0.4158987441
105.0000000000 0.6040087531 0.7106702816 0.8173318102 0.4973472246 0.3906856961
106.0000000000 0.5766636250 0.6814893153 0.7863150056 0.4718379347 0.3670122444
107.0000000000 0.5507643868 0.6535898950 0.7564154032 0.4479388785 0.3451133703
108.0000000000 0.5265779798 0.6272851001 0.7279922203 0.4258708596 0.3251637393
109.0000000000 0.5043116613 0.6028280751 0.7013444888 0.4057952475 0.3072788338
110.0000000000 0.4841146231 0.5804124903 0.6767103575 0.3878167559 0.2915188887
111.0000000000 0.4660820123 0.5601756757 0.6542693391 0.3719883488 0.2778946854
112.0000000000 0.4502605483 0.5422035164 0.6341464844 0.3583175803 0.2663746122
113.0000000000 0.4366550526 0.5265364612 0.6164178697 0.3467736441 0.2568922356
114.0000000000 0.4252351043 0.5131757954 0.6011164865 0.3372944133 0.2493537222
115.0000000000 0.4159414120 0.5020897486 0.5882380852 0.3297930754 0.2436447388
116.0000000000 0.4086914320 0.4932189193 0.5777464067 0.3241639446 0.2396364572
117.0000000000 0.4033841454 0.4864809447 0.5695777440 0.3202873461 0.2371905469
118.0000000000 0.3999038947 0.4817743137 0.5636447327 0.3180334757 0.2361630567
119.0000000000 0.3981234264 0.4789815027 0.5598395789 0.3172653502 0.2364072740
120.0000000000 0.3979062937 0.4779715864 0.5580368790 0.3178410011 0.2377757085
121.0000000000 0.3991087901 0.4786025748 0.5580963596 0.3196150054 0.2401212207
122.0000000000 0.4015816986 0.4807236884 0.5598656783 0.3224397087 0.2432977188
123.0000000000 0.4051719024 0.4841776167 0.5631833311 0.3261661881 0.2471604737
124.0000000000 0.4097241269 0.4888030587 0.5678819905 0.3306451951 0.2515662633
125.0000000000 0.4150827380 0.4944372315 0.5737917250 0.3357282445 0.2563737510
126.0000000000 0.4210936844 0.5009185548 0.5807434251 0.3412688140 0.2614439436
127.0000000000 0.4276065392 0.5080892561 0.5885719731 0.3471238222 0.2666411053
128.0000000000 0.4344765212 0.5157977990 0.5971190768 0.3531552433 0.2718339655
129.0000000000 0.4415664245 0.5239009959 0.6062355673 0.3592318531 0.2768972818
130.0000000000 0.4487484014 0.5322657965 0.6157831916 0.3652310064 0.2817136113
131.0000000000 0.4559053894 0.5407704905 0.6256355916 0.3710402884 0.2861751873
132.0000000000 0.4629322204 0.5493054966 0.6356787728 0.3765589442 0.2901856680
133.0000000000 0.4697363188 0.5577735889 0.6458108590 0.3816990486 0.2936617785
134.0000000000 0.4762379510 0.5660897099 0.6559414688 0.3863861920 0.2965344331
135.0000000000 0.4823700471 0.5741802853 0.6659905236 0.3905598089 0.2987495707
136.0000000000 0.4880776409 0.5819823073 0.6758869737 0.3941729744 0.3002683080
137.0000000000 0.4933169808 0.5894421120 0.6855672433 0.3971918495 0.3010667182
138.0000000000 0.4980543478 0.5965140184 0.6949736890 0.3995946772 0.3011350066
139.0000000000 0.5022646978 0.6031589141 0.7040531303 0.4013704816 0.3004762654
140.0000000000 0.5059302214 0.6093428462 0.7127554710 0.4025175966 0.2991049718
141.0000000000 0.5090388363 0.6150356473 0.7210324584 0.4030420253 0.2970452142
142.0000000000 0.5115827918 0.6202098104 0.7288368290 0.4029557733 0.2943287547
143.0000000000 0.5135573317 0.6248394042 0.7361214767 0.4022752593 0.2909931868
144.0000000000 0.5149595692 0.6288992987 0.7428390282 0.4010198398 0.2870801103
145.0000000000 0.5157875704 0.6323646178 0.7489416651 0.3992105231 0.2826334757
146.0000000000 0.5160396536 0.6352103993 0.7543811451 0.3968689079 0.2776981622
147.0000000000 0.5157139707 0.6374115631 0.7591091555 0.3940163783 0.2723187859
148.0000000000 0.5148083183 0.6389431022 0.7630778861 0.3906735344 0.2665387504
149.0000000000 0.5133202303 0.6397805292 0.7662408281 0.3868599314 0.2603996325
150.0000000000 0.5112472495 0.6399005223 0.7685537952 0.3825939767 0.2539407039
151.0000000000 0.5085874418 0.6392817711 0.7699761003 0.3778931126 0.2471987834
152.0000000000 0.5053400454 0.6379059383 0.7704718312 0.3727741526 0.2402082597
153.0000000000 0.5015062788 0.6357588042 0.7700113296 0.3672537535 0.2330012281
154.0000000000 0.4970902079 0.6328313882 0.7685725685 0.3613490276 0.2256078474
155.0000000000 0.4920996937 0.6291212008 0.7661427078 0.3550781867 0.2180566797
156.0000000000 0.4865472978 0.6246332888 0.7627192798 0.3484613069 0.2103753159
157.0000000000 0.4804511887 0.6193814135 0.7583116383 0.3415209639 0.2025907391
158.0000000000 0.4738359368 0.6133889272 0.7529419176 0.3342829464 0.1947299560
159.0000000000 0.4667332228 0.6066896246 0.7466460264 0.3267768211 0.1868204193
160.0000000000 0.4591823351 0.5993281910 0.7394740470 0.3190364792 0.1788906232
161.0000000000 0.4512305469 0.5913606253 0.7314907037 0.3111004685 0.1709703900
162.0000000000 0.4429332466 0.5828542186 0.7227751906 0.3030122746 0.1630913026
163.0000000000 0.4343538495 0.5738873252 0.7134208009 0.2948203738 0.1552868981
164.0000000000 0.4255634750 0.5645487665 0.7035340580 0.2865781835 0.1475928920
165.0000000000 0.4166403827 0.5549369918 0.6932336009 0.2783437736 0.1400471644
166.0000000000 0.4076691814 0.5451588755 0.6826485696 0.2701794873 0.1326897932
167.0000000000 0.3987397894 0.5353282878 0.6719167862 0.2621512909 0.1255627925
168.0000000000 0.3899462238 0.5255643671 0.6611825104 0.2543280805 0.1187099372
169.0000000000 0.3813851743 0.5159896129 0.6505940515 0.2467807357 0.1121762971
170.0000000000 0.3731544477 0.5067278058 0.6403011639 0.2395810896 0.1060077315
171.0000000000 0.3653513114 0.4979018005 0.6304522897 0.2328008222 0.1002503330
172.0000000000 0.3580707436 0.4896312937 0.6211918437 0.2265101935 0.0949496434
173.0000000000 0.3514036693 0.4820305586 0.6126574478 0.2207767800 0.0901498907
174.0000000000 0.3454352358 0.4752063007 0.6049773656 0.2156641708 0.0858931059
175.0000000000 0.3402431090 0.4692555674 0.5982680259 0.2112306505 0.0822181920
176.0000000000 0.3358959506 0.4642639054 0.5926318602 0.2075279958 0.0791600410
177.0000000000 0.3324520030 0.4603036885 0.5881553741 0.2046003174 0.0767486319
178.0000000000 0.3299578755 0.4574327031 0.5849075306 0.2024830480 0.0750082204
179.0000000000 0.3284475880 0.4556930421 0.5829384962 0.2012021339 0.0739566798
180.0000000000 0.3279418435 0.4551102944 0.5822787452 0.2007733927 0.0736049419
